VIN,ETA,CODE,PLANT,DDA
BBA00000000000492,2021-08-01 03:41:00,G38,DD,XA
BBA00000000000401,2021-08-01 03:42:00,F52,TX,ZZ
BBA00000000000493,2021-08-01 03:42:00,G38,DD,ZZ
BBA00000000000402,2021-08-01 03:43:00,G28,TX,ZZ
BBA00000000000494,2021-08-01 03:43:00,G08,DD,ZZ
BBA00000000000403,2021-08-01 03:44:00,F52,TX,ZZ
BBA00000000000495,2021-08-01 03:44:00,G08,DD,XA
BBA00000000000404,2021-08-01 03:45:00,G28,TX,XA
BBA00000000000496,2021-08-01 03:45:00,G38,DD,CD
BBA00000000000405,2021-08-01 03:46:00,F52,TX,CD
BBA00000000000497,2021-08-01 03:46:00,G38,DD,ZZ
BBA00000000000406,2021-08-01 03:47:00,G28,TX,ZZ
BBA00000000000498,2021-08-01 03:47:00,G38,DD,CD
BBA00000000000407,2021-08-01 03:48:00,G20,TX,CD
BBA00000000000499,2021-08-01 03:48:00,G08,DD,XA
BBA00000000000408,2021-08-01 03:49:00,F52,TX,XA
BBA00000000000500,2021-08-01 03:49:00,G08,DD,ZZ
BBA00000000000409,2021-08-01 03:50:00,F49,TX,CD
BBA00000000000501,2021-08-01 03:50:00,G08,DD,XA
BBA00000000000410,2021-08-01 03:51:00,F52,TX,CD
BBA00000000000502,2021-08-01 03:51:00,G08,DD,XA
BBA00000000000411,2021-08-01 03:52:00,G28,TX,XA
BBA00000000000503,2021-08-01 03:52:00,G08,DD,CD
BBA00000000000412,2021-08-01 03:53:00,G28,TX,CD
BBA00000000000504,2021-08-01 03:53:00,G38,DD,XA
BBA00000000000413,2021-08-01 03:54:00,G28,TX,XA
BBA00000000000505,2021-08-01 03:54:00,G38,DD,XA
BBA00000000000414,2021-08-01 03:55:00,F49,TX,CD
BBA00000000000506,2021-08-01 03:55:00,G08,DD,CD
BBA00000000000415,2021-08-01 03:56:00,F49,TX,ZZ
BBA00000000000507,2021-08-01 03:56:00,G08,DD,ZZ
BBA00000000000416,2021-08-01 03:57:00,F52,TX,ZZ
BBA00000000000508,2021-08-01 03:57:00,G38,DD,XA
BBA00000000000417,2021-08-01 03:58:00,G20,TX,ZZ
BBA00000000000509,2021-08-01 03:58:00,G38,DD,XA
BBA00000000000418,2021-08-01 03:59:00,G20,TX,CD
BBA00000000000510,2021-08-01 03:59:00,G38,DD,CD
BBA00000000000419,2021-08-01 04:00:00,G28,TX,XA
BBA00000000000511,2021-08-01 04:00:00,G08,DD,ZZ
BBA00000000000420,2021-08-01 04:01:00,F49,TX,CD
BBA00000000000512,2021-08-01 04:01:00,G08,DD,XA
BBA00000000000421,2021-08-01 04:02:00,G28,TX,CD
BBA00000000000513,2021-08-01 04:02:00,G38,DD,CD
BBA00000000000422,2021-08-01 04:03:00,F49,TX,XA
BBA00000000000514,2021-08-01 04:03:00,G38,DD,XA
BBA00000000000423,2021-08-01 04:04:00,G28,TX,ZZ
BBA00000000000515,2021-08-01 04:04:00,G38,DD,XA
BBA00000000000424,2021-08-01 04:05:00,G28,TX,XA
BBA00000000000516,2021-08-01 04:05:00,G38,DD,CD
BBA00000000000425,2021-08-01 04:06:00,F49,TX,CD
BBA00000000000517,2021-08-01 04:06:00,G38,DD,ZZ
BBA00000000000426,2021-08-01 04:07:00,G28,TX,ZZ
BBA00000000000518,2021-08-01 04:07:00,G38,DD,ZZ
BBA00000000000427,2021-08-01 04:08:00,F49,TX,CD
BBA00000000000519,2021-08-01 04:08:00,G08,DD,XA
BBA00000000000428,2021-08-01 04:09:00,G28,TX,XA
BBA00000000000520,2021-08-01 04:09:00,G08,DD,CD
BBA00000000000429,2021-08-01 04:10:00,F49,TX,CD
BBA00000000000521,2021-08-01 04:10:00,G38,DD,ZZ
BBA00000000000430,2021-08-01 04:11:00,F49,TX,ZZ
BBA00000000000522,2021-08-01 04:11:00,G38,DD,CD
BBA00000000000431,2021-08-01 04:12:00,F49,TX,ZZ
BBA00000000000523,2021-08-01 04:12:00,G38,DD,CD
BBA00000000000432,2021-08-01 04:13:00,G28,TX,XA
BBA00000000000524,2021-08-01 04:13:00,G08,DD,XA
BBA00000000000433,2021-08-01 04:14:00,G28,TX,CD
BBA00000000000525,2021-08-01 04:14:00,G08,DD,ZZ
BBA00000000000434,2021-08-01 04:15:00,G28,TX,CD
BBA00000000000526,2021-08-01 04:15:00,G38,DD,CD
BBA00000000000435,2021-08-01 04:16:00,G28,TX,CD
BBA00000000000527,2021-08-01 04:16:00,G38,DD,XA
BBA00000000000436,2021-08-01 04:17:00,F39,TX,CD
BBA00000000000528,2021-08-01 04:17:00,G08,DD,XA
BBA00000000000437,2021-08-01 04:18:00,G28,TX,XA
BBA00000000000529,2021-08-01 04:18:00,G38,DD,ZZ
BBA00000000000438,2021-08-01 04:19:00,G28,TX,CD
BBA00000000000530,2021-08-01 04:19:00,G08,DD,CD
BBA00000000000439,2021-08-01 04:20:00,F49,TX,XA
BBA00000000000531,2021-08-01 04:20:00,G38,DD,XA
BBA00000000000440,2021-08-01 04:21:00,G28,TX,CD
BBA00000000000532,2021-08-01 04:21:00,G08,DD,CD
BBA00000000000441,2021-08-01 04:22:00,F49,TX,ZZ
BBA00000000000533,2021-08-01 04:22:00,G38,DD,XA
BBA00000000000442,2021-08-01 04:23:00,G28,TX,CD
BBA00000000000534,2021-08-01 04:23:00,G38,DD,XA
BBA00000000000443,2021-08-01 04:24:00,G28,TX,XA
BBA00000000000535,2021-08-01 04:24:00,G38,DD,XA
BBA00000000000444,2021-08-01 04:25:00,F49,TX,CD
BBA00000000000536,2021-08-01 04:25:00,G38,DD,XA
BBA00000000000445,2021-08-01 04:26:00,G20,TX,XA
BBA00000000000537,2021-08-01 04:26:00,G08,DD,CD
BBA00000000000446,2021-08-01 04:27:00,G28,TX,XA
BBA00000000000538,2021-08-01 04:27:00,G08,DD,CD
BBA00000000000447,2021-08-01 04:28:00,G20,TX,CD
BBA00000000000539,2021-08-01 04:28:00,G38,DD,CD
BBA00000000000448,2021-08-01 04:29:00,F49,TX,CD
BBA00000000000540,2021-08-01 04:29:00,G38,DD,ZZ
BBA00000000000449,2021-08-01 04:30:00,G28,TX,CD
BBA00000000000541,2021-08-01 04:30:00,G38,DD,XA
BBA00000000000450,2021-08-01 04:31:00,F49,TX,CD
BBA00000000000542,2021-08-01 04:31:00,G08,DD,CD
BBA00000000000543,2021-08-01 04:32:00,G38,DD,CD
BBA00000000000556,2021-08-01 04:32:00,F49,TX,ZZ
BBA00000000000544,2021-08-01 04:33:00,G38,DD,CD
BBA00000000000557,2021-08-01 04:33:00,G28,TX,CD
BBA00000000000545,2021-08-01 04:34:00,G38,DD,ZZ
BBA00000000000558,2021-08-01 04:34:00,F49,TX,CD
BBA00000000000546,2021-08-01 04:35:00,G08,DD,CD
BBA00000000000559,2021-08-01 04:35:00,F49,TX,CD
BBA00000000000547,2021-08-01 04:36:00,G38,DD,CD
BBA00000000000560,2021-08-01 04:36:00,G28,TX,CD
BBA00000000000548,2021-08-01 04:37:00,G08,DD,CD
BBA00000000000561,2021-08-01 04:37:00,F49,TX,CD
BBA00000000000549,2021-08-01 04:38:00,G08,DD,ZZ
BBA00000000000562,2021-08-01 04:38:00,F49,TX,CD
BBA00000000000550,2021-08-01 04:39:00,G38,DD,XA
BBA00000000000563,2021-08-01 04:39:00,F52,TX,CD
BBA00000000000551,2021-08-01 04:40:00,G38,DD,CD
BBA00000000000564,2021-08-01 04:40:00,G20,TX,XA
BBA00000000000552,2021-08-01 04:41:00,G08,DD,XA
BBA00000000000565,2021-08-01 04:41:00,F52,TX,XA
BBA00000000000553,2021-08-01 04:42:00,G08,DD,XA
BBA00000000000566,2021-08-01 04:42:00,G28,TX,XA
BBA00000000000554,2021-08-01 04:43:00,G38,DD,CD
BBA00000000000567,2021-08-01 04:43:00,G28,TX,CD
BBA00000000000555,2021-08-01 04:44:00,G38,DD,ZZ
BBA00000000000568,2021-08-01 04:44:00,F49,TX,CD
BBA00000000000569,2021-08-01 04:45:00,G28,TX,XA
BBA00000000000905,2021-08-01 04:45:00,G08,DD,ZZ
BBA00000000000570,2021-08-01 04:46:00,F49,TX,ZZ
BBA00000000000906,2021-08-01 04:46:00,G38,DD,CD
BBA00000000000571,2021-08-01 04:47:00,F52,TX,ZZ
BBA00000000000907,2021-08-01 04:47:00,G38,DD,XA
BBA00000000000572,2021-08-01 04:48:00,F49,TX,XA
BBA00000000000908,2021-08-01 04:48:00,G38,DD,XA
BBA00000000000573,2021-08-01 04:49:00,G28,TX,ZZ
BBA00000000000909,2021-08-01 04:49:00,G08,DD,CD
BBA00000000000574,2021-08-01 04:50:00,F49,TX,ZZ
BBA00000000000910,2021-08-01 04:50:00,G08,DD,ZZ
BBA00000000000575,2021-08-01 04:51:00,F52,TX,XA
BBA00000000000911,2021-08-01 04:51:00,G38,DD,CD
BBA00000000000576,2021-08-01 04:52:00,G28,TX,XA
BBA00000000000912,2021-08-01 04:52:00,G38,DD,CD
BBA00000000000577,2021-08-01 04:53:00,F49,TX,XA
BBA00000000000913,2021-08-01 04:53:00,G08,DD,CD
BBA00000000000578,2021-08-01 04:54:00,G28,TX,CD
BBA00000000000914,2021-08-01 04:54:00,G38,DD,CD
BBA00000000000579,2021-08-01 04:55:00,F49,TX,CD
BBA00000000000915,2021-08-01 04:55:00,G38,DD,XA
BBA00000000000580,2021-08-01 04:56:00,F49,TX,ZZ
BBA00000000000916,2021-08-01 04:56:00,G38,DD,XA
BBA00000000000581,2021-08-01 04:57:00,G28,TX,ZZ
BBA00000000000917,2021-08-01 04:57:00,G08,DD,CD
BBA00000000000582,2021-08-01 04:58:00,G28,TX,ZZ
BBA00000000000918,2021-08-01 04:58:00,G38,DD,CD
BBA00000000000583,2021-08-01 04:59:00,F49,TX,ZZ
BBA00000000000919,2021-08-01 04:59:00,G38,DD,XA
BBA00000000000584,2021-08-01 05:00:00,F39,TX,ZZ
BBA00000000000920,2021-08-01 05:00:00,G08,DD,XA
BBA00000000000585,2021-08-01 05:01:00,F52,TX,ZZ
BBA00000000000921,2021-08-01 05:01:00,G38,DD,CD
BBA00000000000586,2021-08-01 05:02:00,G28,TX,ZZ
BBA00000000000922,2021-08-01 05:02:00,G38,DD,XA
BBA00000000000587,2021-08-01 05:03:00,F39,TX,ZZ
BBA00000000000923,2021-08-01 05:03:00,G38,DD,XA
BBA00000000000588,2021-08-01 05:04:00,F49,TX,ZZ
BBA00000000000924,2021-08-01 05:04:00,G08,DD,ZZ
BBA00000000000589,2021-08-01 05:05:00,F49,TX,CD
BBA00000000000925,2021-08-01 05:05:00,G08,DD,CD
BBA00000000000590,2021-08-01 05:06:00,F49,TX,CD
BBA00000000000926,2021-08-01 05:06:00,G08,DD,CD
BBA00000000000591,2021-08-01 05:07:00,F39,TX,CD
BBA00000000000927,2021-08-01 05:07:00,G08,DD,CD
BBA00000000000592,2021-08-01 05:08:00,F52,TX,CD
BBA00000000000928,2021-08-01 05:08:00,G08,DD,CD
BBA00000000000593,2021-08-01 05:09:00,G28,TX,XA
BBA00000000000929,2021-08-01 05:09:00,G38,DD,CD
BBA00000000000594,2021-08-01 05:10:00,F49,TX,ZZ
BBA00000000000930,2021-08-01 05:10:00,G08,DD,CD
BBA00000000000595,2021-08-01 05:11:00,F52,TX,CD
BBA00000000000931,2021-08-01 05:11:00,G38,DD,CD
BBA00000000000596,2021-08-01 05:12:00,G28,TX,CD
BBA00000000000932,2021-08-01 05:12:00,G08,DD,CD
BBA00000000000597,2021-08-01 05:13:00,F39,TX,ZZ
BBA00000000000933,2021-08-01 05:13:00,G08,DD,XA
BBA00000000000598,2021-08-01 05:14:00,G28,TX,ZZ
BBA00000000000934,2021-08-01 05:14:00,G38,DD,XA
BBA00000000000599,2021-08-01 05:15:00,F39,TX,ZZ
BBA00000000000935,2021-08-01 05:15:00,G08,DD,ZZ
BBA00000000000600,2021-08-01 05:16:00,G28,TX,ZZ
BBA00000000000936,2021-08-01 05:16:00,G08,DD,ZZ
BBA00000000000601,2021-08-01 05:17:00,G28,TX,XA
BBA00000000000937,2021-08-01 05:17:00,G08,DD,CD
BBA00000000000602,2021-08-01 05:18:00,F52,TX,ZZ
BBA00000000000938,2021-08-01 05:18:00,G08,DD,CD
BBA00000000000603,2021-08-01 05:19:00,F49,TX,CD
BBA00000000000939,2021-08-01 05:19:00,G08,DD,CD
BBA00000000000604,2021-08-01 05:20:00,F49,TX,CD
BBA00000000000940,2021-08-01 05:20:00,G08,DD,CD
BBA00000000000605,2021-08-01 05:21:00,G28,TX,CD
BBA00000000000941,2021-08-01 05:21:00,G38,DD,CD
BBA00000000000606,2021-08-01 05:22:00,F49,TX,ZZ
BBA00000000000942,2021-08-01 05:22:00,G38,DD,XA
BBA00000000000607,2021-08-01 05:23:00,F52,TX,ZZ
BBA00000000000943,2021-08-01 05:23:00,G08,DD,ZZ
BBA00000000000608,2021-08-01 05:24:00,G20,TX,ZZ
BBA00000000000944,2021-08-01 05:24:00,G08,DD,CD
BBA00000000000609,2021-08-01 05:25:00,G28,TX,CD
BBA00000000000945,2021-08-01 05:25:00,G08,DD,CD
BBA00000000000610,2021-08-01 05:26:00,G28,TX,CD
BBA00000000000946,2021-08-01 05:26:00,G08,DD,CD
BBA00000000000611,2021-08-01 05:27:00,F39,TX,ZZ
BBA00000000000947,2021-08-01 05:27:00,G08,DD,CD
BBA00000000000612,2021-08-01 05:28:00,G28,TX,CD
BBA00000000000948,2021-08-01 05:28:00,G08,DD,CD
BBA00000000000613,2021-08-01 05:29:00,G20,TX,CD
BBA00000000000949,2021-08-01 05:29:00,G38,DD,CD
BBA00000000000614,2021-08-01 05:30:00,G28,TX,CD
BBA00000000000950,2021-08-01 05:30:00,G38,DD,ZZ
BBA00000000000615,2021-08-01 05:31:00,F49,TX,CD
BBA00000000000951,2021-08-01 05:31:00,G08,DD,XA
BBA00000000000616,2021-08-01 05:32:00,G28,TX,ZZ
BBA00000000000952,2021-08-01 05:32:00,G38,DD,XA
BBA00000000000617,2021-08-01 05:33:00,G28,TX,ZZ
BBA00000000000953,2021-08-01 05:33:00,G38,DD,XA
BBA00000000000618,2021-08-01 05:34:00,G28,TX,ZZ
BBA00000000000954,2021-08-01 05:34:00,G38,DD,XA
BBA00000000000619,2021-08-01 05:35:00,F52,TX,ZZ
BBA00000000000955,2021-08-01 05:35:00,G38,DD,ZZ
BBA00000000000620,2021-08-01 05:36:00,G28,TX,CD
BBA00000000000956,2021-08-01 05:36:00,G38,DD,CD
BBA00000000000621,2021-08-01 05:37:00,G20,TX,CD
BBA00000000000957,2021-08-01 05:37:00,G08,DD,CD
BBA00000000000622,2021-08-01 05:38:00,G20,TX,CD
BBA00000000000958,2021-08-01 05:38:00,G38,DD,CD
BBA00000000000623,2021-08-01 05:39:00,F52,TX,CD
BBA00000000000959,2021-08-01 05:39:00,G38,DD,CD
BBA00000000000624,2021-08-01 05:40:00,G28,TX,CD
BBA00000000000960,2021-08-01 05:40:00,G38,DD,CD
BBA00000000000625,2021-08-01 05:41:00,G20,TX,CD
BBA00000000000961,2021-08-01 05:41:00,G38,DD,ZZ
BBA00000000000626,2021-08-01 05:42:00,G28,TX,ZZ
BBA00000000000962,2021-08-01 05:42:00,G38,DD,ZZ
BBA00000000000627,2021-08-01 05:43:00,G28,TX,ZZ
BBA00000000000963,2021-08-01 05:43:00,G38,DD,CD
BBA00000000000628,2021-08-01 05:44:00,G28,TX,CD
BBA00000000000964,2021-08-01 05:44:00,G08,DD,CD
BBA00000000000629,2021-08-01 05:45:00,F52,TX,CD
BBA00000000000965,2021-08-01 05:45:00,G38,DD,ZZ
BBA00000000000630,2021-08-01 05:46:00,F49,TX,CD
BBA00000000000966,2021-08-01 05:46:00,G08,DD,ZZ
BBA00000000000631,2021-08-01 05:47:00,G28,TX,CD
BBA00000000000967,2021-08-01 05:47:00,G08,DD,CD
BBA00000000000632,2021-08-01 05:48:00,G28,TX,CD
BBA00000000000968,2021-08-01 05:48:00,G38,DD,CD
BBA00000000000633,2021-08-01 05:49:00,G28,TX,CD
BBA00000000000969,2021-08-01 05:49:00,G08,DD,XA
BBA00000000000634,2021-08-01 05:50:00,G28,TX,CD
BBA00000000000970,2021-08-01 05:50:00,G08,DD,XA
BBA00000000000635,2021-08-01 05:51:00,G28,TX,CD
BBA00000000000971,2021-08-01 05:51:00,G38,DD,CD
BBA00000000000636,2021-08-01 05:52:00,G28,TX,CD
BBA00000000000972,2021-08-01 05:52:00,G38,DD,CD
BBA00000000000637,2021-08-01 05:53:00,F49,TX,CD
BBA00000000000973,2021-08-01 05:53:00,G08,DD,XA
BBA00000000000638,2021-08-01 05:54:00,F52,TX,XA
BBA00000000000974,2021-08-01 05:54:00,G38,DD,XA
BBA00000000000639,2021-08-01 05:55:00,G28,TX,ZZ
BBA00000000000975,2021-08-01 05:55:00,G38,DD,XA
BBA00000000000640,2021-08-01 05:56:00,F39,TX,CD
BBA00000000000976,2021-08-01 05:56:00,G08,DD,ZZ
BBA00000000000641,2021-08-01 05:57:00,G28,TX,CD
BBA00000000000977,2021-08-01 05:57:00,G38,DD,ZZ
BBA00000000000642,2021-08-01 05:58:00,F52,TX,CD
BBA00000000000978,2021-08-01 05:58:00,G08,DD,CD
BBA00000000000643,2021-08-01 05:59:00,F49,TX,CD
BBA00000000000979,2021-08-01 05:59:00,G38,DD,CD
BBA00000000000644,2021-08-01 06:00:00,F39,TX,CD
BBA00000000000980,2021-08-01 06:00:00,G38,DD,CD
BBA00000000000645,2021-08-01 06:01:00,F52,TX,XA
BBA00000000000981,2021-08-01 06:01:00,G08,DD,ZZ
BBA00000000000646,2021-08-01 06:02:00,G28,TX,CD
BBA00000000000982,2021-08-01 06:02:00,G38,DD,CD
BBA00000000000647,2021-08-01 06:03:00,F49,TX,ZZ
BBA00000000000983,2021-08-01 06:03:00,G08,DD,ZZ
BBA00000000000648,2021-08-01 06:04:00,F49,TX,ZZ
BBA00000000000984,2021-08-01 06:04:00,G38,DD,ZZ
BBA00000000000649,2021-08-01 06:05:00,F49,TX,CD
BBA00000000000985,2021-08-01 06:05:00,G08,DD,XA
BBA00000000000650,2021-08-01 06:06:00,G28,TX,ZZ
BBA00000000000986,2021-08-01 06:06:00,G08,DD,CD
BBA00000000000651,2021-08-01 06:07:00,G28,TX,ZZ
BBA00000000000987,2021-08-01 06:07:00,G38,DD,CD
BBA00000000000652,2021-08-01 06:08:00,G28,TX,CD
BBA00000000000988,2021-08-01 06:08:00,G08,DD,CD
BBA00000000000653,2021-08-01 06:09:00,G28,TX,CD
BBA00000000000989,2021-08-01 06:09:00,G08,DD,ZZ
BBA00000000000654,2021-08-01 06:10:00,G20,TX,ZZ
BBA00000000000990,2021-08-01 06:10:00,G38,DD,XA
BBA00000000000655,2021-08-01 06:11:00,G28,TX,ZZ
BBA00000000000991,2021-08-01 06:11:00,G38,DD,XA
BBA00000000000656,2021-08-01 06:12:00,F49,TX,ZZ
BBA00000000000992,2021-08-01 06:12:00,G08,DD,XA
BBA00000000000657,2021-08-01 06:13:00,G28,TX,CD
BBA00000000000993,2021-08-01 06:13:00,G38,DD,CD
BBA00000000000658,2021-08-01 06:14:00,F39,TX,ZZ
BBA00000000000994,2021-08-01 06:14:00,G38,DD,CD
BBA00000000000659,2021-08-01 06:15:00,F49,TX,ZZ
BBA00000000000995,2021-08-01 06:15:00,G08,DD,XA
BBA00000000000660,2021-08-01 06:16:00,G28,TX,CD
BBA00000000000996,2021-08-01 06:16:00,G38,DD,XA
BBA00000000000661,2021-08-01 06:17:00,G20,TX,CD
BBA00000000000997,2021-08-01 06:17:00,G38,DD,CD
BBA00000000000662,2021-08-01 06:18:00,G20,TX,ZZ
BBA00000000000998,2021-08-01 06:18:00,G38,DD,CD
BBA00000000000663,2021-08-01 06:19:00,G28,TX,ZZ
BBA00000000000999,2021-08-01 06:19:00,G08,DD,CD
BBA00000000000664,2021-08-01 06:20:00,G28,TX,CD
BBA00000000001000,2021-08-01 06:20:00,G08,DD,ZZ
BBA00000000000665,2021-08-01 06:21:00,G28,TX,CD
BBA00000000001001,2021-08-01 06:21:00,G38,DD,CD
BBA00000000000666,2021-08-01 06:22:00,G28,TX,CD
BBA00000000001002,2021-08-01 06:22:00,G38,DD,CD
BBA00000000000667,2021-08-01 06:23:00,F49,TX,XA
BBA00000000001003,2021-08-01 06:23:00,G38,DD,CD
BBA00000000000668,2021-08-01 06:24:00,G28,TX,CD
BBA00000000001004,2021-08-01 06:24:00,G08,DD,CD
BBA00000000000669,2021-08-01 06:25:00,G20,TX,CD
BBA00000000001005,2021-08-01 06:25:00,G08,DD,CD
BBA00000000000670,2021-08-01 06:26:00,F39,TX,CD
BBA00000000001006,2021-08-01 06:26:00,G08,DD,CD
BBA00000000000671,2021-08-01 06:27:00,G28,TX,CD
BBA00000000001007,2021-08-01 06:27:00,G38,DD,CD
BBA00000000000672,2021-08-01 06:28:00,G28,TX,CD
BBA00000000001008,2021-08-01 06:28:00,G38,DD,ZZ
BBA00000000000673,2021-08-01 06:29:00,F49,TX,CD
BBA00000000001009,2021-08-01 06:29:00,G38,DD,CD
BBA00000000000674,2021-08-01 06:30:00,F49,TX,CD
BBA00000000001010,2021-08-01 06:30:00,G38,DD,ZZ
BBA00000000000675,2021-08-01 06:31:00,G20,TX,CD
BBA00000000001011,2021-08-01 06:31:00,G38,DD,XA
BBA00000000000676,2021-08-01 06:32:00,F49,TX,CD
BBA00000000001012,2021-08-01 06:32:00,G08,DD,CD
BBA00000000000677,2021-08-01 06:33:00,G28,TX,CD
BBA00000000001013,2021-08-01 06:33:00,G38,DD,CD
BBA00000000000678,2021-08-01 06:34:00,F49,TX,CD
BBA00000000001014,2021-08-01 06:34:00,G08,DD,ZZ
BBA00000000000679,2021-08-01 06:35:00,G28,TX,CD
BBA00000000001015,2021-08-01 06:35:00,G38,DD,ZZ
BBA00000000000680,2021-08-01 06:36:00,G28,TX,CD
BBA00000000001016,2021-08-01 06:36:00,G08,DD,CD
BBA00000000000681,2021-08-01 06:37:00,F49,TX,CD
BBA00000000001017,2021-08-01 06:37:00,G38,DD,CD
BBA00000000000682,2021-08-01 06:38:00,F52,TX,ZZ
BBA00000000001018,2021-08-01 06:38:00,G38,DD,CD
BBA00000000000683,2021-08-01 06:39:00,F52,TX,ZZ
BBA00000000001019,2021-08-01 06:39:00,G38,DD,CD
BBA00000000000684,2021-08-01 06:40:00,G28,TX,ZZ
BBA00000000001020,2021-08-01 06:40:00,G08,DD,CD
BBA00000000000685,2021-08-01 06:41:00,G28,TX,ZZ
BBA00000000001021,2021-08-01 06:41:00,G08,DD,CD
BBA00000000000686,2021-08-01 06:42:00,G28,TX,ZZ
BBA00000000001022,2021-08-01 06:42:00,G08,DD,CD
BBA00000000000687,2021-08-01 06:43:00,F49,TX,ZZ
BBA00000000001023,2021-08-01 06:43:00,G38,DD,CD
BBA00000000000688,2021-08-01 06:44:00,G28,TX,ZZ
BBA00000000001024,2021-08-01 06:44:00,G38,DD,CD
BBA00000000000689,2021-08-01 06:45:00,G20,TX,ZZ
BBA00000000001025,2021-08-01 06:45:00,G38,DD,CD
BBA00000000000690,2021-08-01 06:46:00,G20,TX,CD
BBA00000000001026,2021-08-01 06:46:00,G08,DD,ZZ
BBA00000000000691,2021-08-01 06:47:00,F49,TX,ZZ
BBA00000000001027,2021-08-01 06:47:00,G38,DD,CD
BBA00000000000692,2021-08-01 06:48:00,F39,TX,ZZ
BBA00000000001028,2021-08-01 06:48:00,G38,DD,XA
BBA00000000000693,2021-08-01 06:49:00,G20,TX,CD
BBA00000000001029,2021-08-01 06:49:00,G08,DD,XA
BBA00000000000694,2021-08-01 06:50:00,F52,TX,ZZ
BBA00000000001030,2021-08-01 06:50:00,G08,DD,XA
BBA00000000000695,2021-08-01 06:51:00,F49,TX,ZZ
BBA00000000001031,2021-08-01 06:51:00,G08,DD,CD
BBA00000000000696,2021-08-01 06:52:00,F52,TX,ZZ
BBA00000000001032,2021-08-01 06:52:00,G38,DD,CD
BBA00000000000697,2021-08-01 06:53:00,F52,TX,XA
BBA00000000001033,2021-08-01 06:53:00,G38,DD,CD
BBA00000000000698,2021-08-01 06:54:00,G20,TX,XA
BBA00000000001034,2021-08-01 06:54:00,G38,DD,XA
BBA00000000000699,2021-08-01 06:55:00,G28,TX,XA
BBA00000000001035,2021-08-01 06:55:00,G38,DD,ZZ
BBA00000000000700,2021-08-01 06:56:00,G28,TX,XA
BBA00000000001036,2021-08-01 06:56:00,G38,DD,ZZ
BBA00000000000701,2021-08-01 06:57:00,G28,TX,ZZ
BBA00000000001037,2021-08-01 06:57:00,G08,DD,ZZ
BBA00000000000702,2021-08-01 06:58:00,F49,TX,ZZ
BBA00000000001038,2021-08-01 06:58:00,G38,DD,CD
BBA00000000000703,2021-08-01 06:59:00,G28,TX,ZZ
BBA00000000001039,2021-08-01 06:59:00,G08,DD,CD
BBA00000000000704,2021-08-01 07:00:00,F52,TX,ZZ
BBA00000000001040,2021-08-01 07:00:00,G38,DD,CD
BBA00000000000705,2021-08-01 07:01:00,G20,TX,CD
BBA00000000001041,2021-08-01 07:01:00,G38,DD,CD
BBA00000000000706,2021-08-01 07:02:00,F49,TX,CD
BBA00000000001042,2021-08-01 07:02:00,G38,DD,CD
BBA00000000000707,2021-08-01 07:03:00,F49,TX,CD
BBA00000000001043,2021-08-01 07:03:00,G38,DD,CD
BBA00000000000708,2021-08-01 07:04:00,F49,TX,CD
BBA00000000001044,2021-08-01 07:04:00,G08,DD,CD
BBA00000000000709,2021-08-01 07:05:00,F49,TX,ZZ
BBA00000000001045,2021-08-01 07:05:00,G08,DD,CD
BBA00000000000710,2021-08-01 07:06:00,G28,TX,ZZ
BBA00000000001046,2021-08-01 07:06:00,G38,DD,CD
BBA00000000000711,2021-08-01 07:07:00,F49,TX,CD
BBA00000000001047,2021-08-01 07:07:00,G38,DD,XA
BBA00000000000712,2021-08-01 07:08:00,G28,TX,CD
BBA00000000001048,2021-08-01 07:08:00,G08,DD,XA
BBA00000000000713,2021-08-01 07:09:00,F49,TX,CD
BBA00000000001049,2021-08-01 07:09:00,G38,DD,ZZ
BBA00000000000714,2021-08-01 07:10:00,G28,TX,CD
BBA00000000001050,2021-08-01 07:10:00,G08,DD,ZZ
BBA00000000000715,2021-08-01 07:11:00,G28,TX,ZZ
BBA00000000001051,2021-08-01 07:11:00,G38,DD,XA
BBA00000000000716,2021-08-01 07:12:00,F52,TX,ZZ
BBA00000000001052,2021-08-01 07:12:00,G08,DD,ZZ
BBA00000000000717,2021-08-01 07:13:00,F49,TX,ZZ
BBA00000000001053,2021-08-01 07:13:00,G08,DD,ZZ
BBA00000000000718,2021-08-01 07:14:00,F52,TX,ZZ
BBA00000000001054,2021-08-01 07:14:00,G38,DD,ZZ
BBA00000000000719,2021-08-01 07:15:00,G28,TX,CD
BBA00000000001055,2021-08-01 07:15:00,G38,DD,ZZ
BBA00000000000720,2021-08-01 07:16:00,G28,TX,CD
BBA00000000001056,2021-08-01 07:16:00,G38,DD,ZZ
BBA00000000000721,2021-08-01 07:17:00,F49,TX,ZZ
BBA00000000001057,2021-08-01 07:17:00,G38,DD,ZZ
BBA00000000000722,2021-08-01 07:18:00,G28,TX,ZZ
BBA00000000001058,2021-08-01 07:18:00,G08,DD,ZZ
BBA00000000000723,2021-08-01 07:19:00,F39,TX,CD
BBA00000000001059,2021-08-01 07:19:00,G08,DD,ZZ
BBA00000000000724,2021-08-01 07:20:00,F49,TX,CD
BBA00000000001060,2021-08-01 07:20:00,G08,DD,CD
BBA00000000000725,2021-08-01 07:21:00,G28,TX,ZZ
BBA00000000001061,2021-08-01 07:21:00,G38,DD,CD
BBA00000000000726,2021-08-01 07:22:00,G28,TX,ZZ
